to (UTC),actual,forecast,index
2018-01-16T00:00Z,152,162,low
2018-01-16T00:30Z,151,161,low
2018-01-16T01:00Z,169,162,low
2018-01-16T01:30Z,181,167,moderate
2018-01-16T02:00Z,163,166,low
2018-01-16T02:30Z,156,161,low
2018-01-16T03:00Z,152,161,low
2018-01-16T03:30Z,148,160,low
2018-01-16T04:00Z,147,152,low
2018-01-16T04:30Z,145,147,low
2018-01-16T05:00Z,146,144,low
2018-01-16T05:30Z,153,141,low
2018-01-16T06:00Z,157,146,low
2018-01-16T06:30Z,178,166,low
2018-01-16T07:00Z,204,186,moderate
2018-01-16T07:30Z,222,207,moderate
2018-01-16T08:00Z,236,229,moderate
2018-01-16T08:30Z,242,235,moderate
2018-01-16T09:00Z,237,233,moderate
2018-01-16T09:30Z,233,231,moderate
2018-01-16T10:00Z,229,230,moderate
2018-01-16T10:30Z,222,218,moderate
2018-01-16T11:00Z,217,213,moderate
2018-01-16T11:30Z,212,210,moderate
2018-01-16T12:00Z,209,208,moderate
2018-01-16T12:30Z,214,208,moderate
2018-01-16T13:00Z,210,211,moderate
2018-01-16T13:30Z,213,214,moderate
2018-01-16T14:00Z,218,218,moderate
2018-01-16T14:30Z,223,218,moderate
2018-01-16T15:00Z,226,223,moderate
2018-01-16T15:30Z,233,226,moderate
2018-01-16T16:00Z,245,234,moderate
2018-01-16T16:30Z,254,249,moderate
2018-01-16T17:00Z,266,265,moderate
2018-01-16T17:30Z,274,279,moderate
2018-01-16T18:00Z,272,286,moderate
2018-01-16T18:30Z,274,289,moderate
2018-01-16T19:00Z,270,296,moderate
2018-01-16T19:30Z,264,297,moderate
2018-01-16T20:00Z,259,287,moderate
2018-01-16T20:30Z,253,274,moderate
2018-01-16T21:00Z,237,267,moderate
2018-01-16T21:30Z,221,257,moderate
2018-01-16T22:00Z,202,242,moderate
2018-01-16T22:30Z,183,220,moderate
2018-01-16T23:00Z,161,206,low
2018-01-16T23:30Z,150,197,low
2018-01-17T00:00Z,142,188,low
2018-01-17T00:30Z,140,188,low
2018-01-17T01:00Z,147,188,low
2018-01-17T01:30Z,151,197,low
2018-01-17T02:00Z,141,197,low
2018-01-17T02:30Z,141,195,low
2018-01-17T03:00Z,136,192,low
2018-01-17T03:30Z,138,191,low
2018-01-17T04:00Z,130,180,low
2018-01-17T04:30Z,129,170,low
2018-01-17T05:00Z,130,166,low
2018-01-17T05:30Z,137,166,low
2018-01-17T06:00Z,149,166,low
2018-01-17T06:30Z,172,179,low
2018-01-17T07:00Z,194,198,moderate
2018-01-17T07:30Z,217,215,moderate
2018-01-17T08:00Z,234,235,moderate
2018-01-17T08:30Z,239,237,moderate
2018-01-17T09:00Z,238,234,moderate
2018-01-17T09:30Z,233,233,moderate
2018-01-17T10:00Z,228,233,moderate
2018-01-17T10:30Z,217,222,moderate
2018-01-17T11:00Z,217,216,moderate
2018-01-17T11:30Z,214,212,moderate
2018-01-17T12:00Z,211,211,moderate
2018-01-17T12:30Z,210,211,moderate
2018-01-17T13:00Z,209,212,moderate
2018-01-17T13:30Z,214,213,moderate
2018-01-17T14:00Z,216,213,moderate
2018-01-17T14:30Z,222,211,moderate
2018-01-17T15:00Z,232,215,moderate
2018-01-17T15:30Z,244,221,moderate
2018-01-17T16:00Z,256,234,moderate
2018-01-17T16:30Z,265,251,moderate
2018-01-17T17:00Z,271,266,moderate
2018-01-17T17:30Z,276,286,moderate
2018-01-17T18:00Z,281,298,high
2018-01-17T18:30Z,280,306,high
2018-01-17T19:00Z,279,312,moderate
2018-01-17T19:30Z,278,311,moderate
2018-01-17T20:00Z,282,311,high
2018-01-17T20:30Z,274,308,moderate
2018-01-17T21:00Z,258,301,moderate
2018-01-17T21:30Z,245,290,moderate
2018-01-17T22:00Z,233,276,moderate
2018-01-17T22:30Z,221,258,moderate
2018-01-17T23:00Z,209,243,moderate
2018-01-17T23:30Z,204,233,moderate
2018-01-18T00:00Z,201,223,moderate
2018-01-18T00:30Z,204,226,moderate
2018-01-18T01:00Z,204,230,moderate
2018-01-18T01:30Z,199,237,moderate
2018-01-18T02:00Z,195,229,moderate
2018-01-18T02:30Z,191,220,moderate
2018-01-18T03:00Z,188,221,moderate
2018-01-18T03:30Z,182,225,moderate
2018-01-18T04:00Z,176,220,low
2018-01-18T04:30Z,175,216,low
2018-01-18T05:00Z,178,216,low
2018-01-18T05:30Z,192,201,moderate
2018-01-18T06:00Z,214,218,moderate
2018-01-18T06:30Z,235,242,moderate
2018-01-18T07:00Z,260,264,moderate
2018-01-18T07:30Z,269,284,moderate
2018-01-18T08:00Z,266,301,moderate
2018-01-18T08:30Z,260,307,moderate
2018-01-18T09:00Z,262,298,moderate
2018-01-18T09:30Z,263,287,moderate
2018-01-18T10:00Z,265,288,moderate
2018-01-18T10:30Z,265,281,moderate
2018-01-18T11:00Z,266,279,moderate
2018-01-18T11:30Z,264,276,moderate
2018-01-18T12:00Z,264,271,moderate
2018-01-18T12:30Z,269,265,moderate
2018-01-18T13:00Z,278,266,moderate
2018-01-18T13:30Z,284,268,high
2018-01-18T14:00Z,286,272,high
2018-01-18T14:30Z,293,272,high
2018-01-18T15:00Z,302,276,high
2018-01-18T15:30Z,309,280,high
2018-01-18T16:00Z,322,288,high
2018-01-18T16:30Z,324,302,high
2018-01-18T17:00Z,323,310,high
2018-01-18T17:30Z,319,324,high
2018-01-18T18:00Z,319,332,high
2018-01-18T18:30Z,314,335,high
2018-01-18T19:00Z,309,332,high
2018-01-18T19:30Z,302,327,high
2018-01-18T20:00Z,290,320,high
2018-01-18T20:30Z,286,308,high
2018-01-18T21:00Z,266,295,moderate
2018-01-18T21:30Z,247,278,moderate
2018-01-18T22:00Z,235,263,moderate
2018-01-18T22:30Z,220,243,moderate
2018-01-18T23:00Z,201,226,moderate
2018-01-18T23:30Z,200,214,moderate
2018-01-19T00:00Z,199,201,moderate
2018-01-19T00:30Z,199,198,moderate
2018-01-19T01:00Z,201,202,moderate
2018-01-19T01:30Z,208,207,moderate
2018-01-19T02:00Z,208,205,moderate
2018-01-19T02:30Z,208,202,moderate
2018-01-19T03:00Z,204,200,moderate
2018-01-19T03:30Z,198,200,moderate
2018-01-19T04:00Z,194,198,moderate
2018-01-19T04:30Z,191,196,moderate
2018-01-19T05:00Z,188,194,moderate
2018-01-19T05:30Z,190,198,moderate
2018-01-19T06:00Z,195,200,moderate
2018-01-19T06:30Z,212,214,moderate
2018-01-19T07:00Z,224,236,moderate
2018-01-19T07:30Z,244,257,moderate
2018-01-19T08:00Z,252,277,moderate
2018-01-19T08:30Z,250,286,moderate
2018-01-19T09:00Z,249,287,moderate
2018-01-19T09:30Z,248,284,moderate
2018-01-19T10:00Z,240,283,moderate
2018-01-19T10:30Z,235,276,moderate
2018-01-19T11:00Z,229,271,moderate
2018-01-19T11:30Z,223,266,moderate
2018-01-19T12:00Z,220,264,moderate
2018-01-19T12:30Z,223,261,moderate
2018-01-19T13:00Z,224,256,moderate
2018-01-19T13:30Z,229,250,moderate
2018-01-19T14:00Z,233,251,moderate
2018-01-19T14:30Z,237,253,moderate
2018-01-19T15:00Z,240,257,moderate
2018-01-19T15:30Z,247,262,moderate
2018-01-19T16:00Z,255,270,moderate
2018-01-19T16:30Z,260,291,moderate
2018-01-19T17:00Z,268,299,moderate
2018-01-19T17:30Z,274,309,moderate
2018-01-19T18:00Z,275,316,moderate
2018-01-19T18:30Z,276,317,moderate
2018-01-19T19:00Z,275,317,moderate
2018-01-19T19:30Z,272,312,moderate
2018-01-19T20:00Z,264,302,moderate
2018-01-19T20:30Z,252,288,moderate
2018-01-19T21:00Z,245,277,moderate
2018-01-19T21:30Z,235,262,moderate
2018-01-19T22:00Z,226,250,moderate
2018-01-19T22:30Z,220,236,moderate
2018-01-19T23:00Z,203,227,moderate
2018-01-19T23:30Z,191,223,moderate
2018-01-20T00:00Z,190,215,moderate
2018-01-20T00:30Z,194,217,moderate
2018-01-20T01:00Z,199,228,moderate
2018-01-20T01:30Z,208,239,moderate
2018-01-20T02:00Z,213,244,moderate
2018-01-20T02:30Z,221,245,moderate
2018-01-20T03:00Z,226,251,moderate
2018-01-20T03:30Z,229,259,moderate
2018-01-20T04:00Z,238,265,moderate
2018-01-20T04:30Z,248,269,moderate
2018-01-20T05:00Z,258,274,moderate
2018-01-20T05:30Z,263,277,moderate
2018-01-20T06:00Z,263,279,moderate
2018-01-20T06:30Z,265,283,moderate
2018-01-20T07:00Z,277,296,moderate
2018-01-20T07:30Z,284,303,high
2018-01-20T08:00Z,293,314,high
2018-01-20T08:30Z,308,326,high
2018-01-20T09:00Z,320,342,high
2018-01-20T09:30Z,329,357,high
2018-01-20T10:00Z,338,366,high
2018-01-20T10:30Z,346,375,high
2018-01-20T11:00Z,349,380,high
2018-01-20T11:30Z,352,380,high
2018-01-20T12:00Z,357,381,high
2018-01-20T12:30Z,362,380,high
2018-01-20T13:00Z,361,378,high
2018-01-20T13:30Z,360,375,high
2018-01-20T14:00Z,355,374,high
2018-01-20T14:30Z,348,372,high
2018-01-20T15:00Z,352,372,high
2018-01-20T15:30Z,355,371,high
2018-01-20T16:00Z,357,370,high
2018-01-20T16:30Z,364,379,high
2018-01-20T17:00Z,369,383,high
2018-01-20T17:30Z,369,391,high
2018-01-20T18:00Z,363,395,high
2018-01-20T18:30Z,359,398,high
2018-01-20T19:00Z,363,396,high
2018-01-20T19:30Z,362,387,high
2018-01-20T20:00Z,349,379,high
2018-01-20T20:30Z,338,364,high
2018-01-20T21:00Z,328,356,high
2018-01-20T21:30Z,324,344,high
2018-01-20T22:00Z,315,333,high
2018-01-20T22:30Z,294,318,high
2018-01-20T23:00Z,280,309,high
2018-01-20T23:30Z,274,312,moderate
2018-01-21T00:00Z,274,310,moderate
2018-01-21T00:30Z,286,310,high
2018-01-21T01:00Z,290,308,high
2018-01-21T01:30Z,287,316,high
2018-01-21T02:00Z,288,318,high
2018-01-21T02:30Z,292,317,high
2018-01-21T03:00Z,294,315,high
2018-01-21T03:30Z,296,312,high
2018-01-21T04:00Z,297,312,high
2018-01-21T04:30Z,296,311,high
2018-01-21T05:00Z,296,306,high
2018-01-21T05:30Z,292,299,high
2018-01-21T06:00Z,287,290,high
2018-01-21T06:30Z,283,283,high
2018-01-21T07:00Z,280,282,high
2018-01-21T07:30Z,276,274,moderate
2018-01-21T08:00Z,263,271,moderate
2018-01-21T08:30Z,259,268,moderate
2018-01-21T09:00Z,262,274,moderate
2018-01-21T09:30Z,268,283,moderate
2018-01-21T10:00Z,276,292,moderate
2018-01-21T10:30Z,281,294,high
2018-01-21T11:00Z,282,296,high
2018-01-21T11:30Z,277,300,moderate
2018-01-21T12:00Z,274,301,moderate
2018-01-21T12:30Z,272,299,moderate
2018-01-21T13:00Z,272,298,moderate
2018-01-21T13:30Z,275,293,moderate
2018-01-21T14:00Z,271,289,moderate
2018-01-21T14:30Z,260,282,moderate
2018-01-21T15:00Z,251,276,moderate
2018-01-21T15:30Z,251,269,moderate
2018-01-21T16:00Z,254,267,moderate
2018-01-21T16:30Z,264,271,moderate
2018-01-21T17:00Z,275,274,moderate
2018-01-21T17:30Z,276,282,moderate
2018-01-21T18:00Z,276,287,moderate
2018-01-21T18:30Z,278,286,moderate
2018-01-21T19:00Z,270,282,moderate
2018-01-21T19:30Z,254,270,moderate
2018-01-21T20:00Z,241,258,moderate
2018-01-21T20:30Z,235,246,moderate
2018-01-21T21:00Z,227,237,moderate
2018-01-21T21:30Z,220,227,moderate
2018-01-21T22:00Z,215,213,moderate
2018-01-21T22:30Z,208,197,moderate
2018-01-21T23:00Z,190,182,moderate
2018-01-21T23:30Z,166,170,low
2018-01-22T00:00Z,159,158,low
2018-01-22T00:30Z,161,150,low
2018-01-22T01:00Z,165,157,low
2018-01-22T01:30Z,171,174,low
2018-01-22T02:00Z,174,175,low
2018-01-22T02:30Z,176,175,low
2018-01-22T03:00Z,179,178,low
2018-01-22T03:30Z,188,180,moderate
2018-01-22T04:00Z,186,178,moderate
2018-01-22T04:30Z,172,176,low
2018-01-22T05:00Z,169,178,low
2018-01-22T05:30Z,179,184,low
2018-01-22T06:00Z,180,191,moderate
2018-01-22T06:30Z,192,206,moderate
2018-01-22T07:00Z,224,232,moderate
2018-01-22T07:30Z,244,254,moderate
2018-01-22T08:00Z,251,274,moderate
2018-01-22T08:30Z,254,281,moderate
2018-01-22T09:00Z,255,284,moderate
2018-01-22T09:30Z,255,284,moderate
2018-01-22T10:00Z,252,284,moderate
2018-01-22T10:30Z,246,278,moderate
2018-01-22T11:00Z,234,273,moderate
2018-01-22T11:30Z,231,267,moderate
2018-01-22T12:00Z,228,264,moderate
2018-01-22T12:30Z,228,249,moderate
2018-01-22T13:00Z,229,250,moderate
2018-01-22T13:30Z,230,250,moderate
2018-01-22T14:00Z,230,252,moderate
2018-01-22T14:30Z,238,252,moderate
2018-01-22T15:00Z,245,258,moderate
2018-01-22T15:30Z,254,263,moderate
2018-01-22T16:00Z,264,273,moderate
2018-01-22T16:30Z,273,285,moderate
2018-01-22T17:00Z,288,294,high
2018-01-22T17:30Z,293,312,high
2018-01-22T18:00Z,292,324,high
2018-01-22T18:30Z,297,331,high
2018-01-22T19:00Z,302,334,high
2018-01-22T19:30Z,302,331,high
2018-01-22T20:00Z,295,328,high
2018-01-22T20:30Z,280,316,high
2018-01-22T21:00Z,268,304,moderate
2018-01-22T21:30Z,258,289,moderate
2018-01-22T22:00Z,240,272,moderate
2018-01-22T22:30Z,219,249,moderate
2018-01-22T23:00Z,200,231,moderate
2018-01-22T23:30Z,181,220,moderate
2018-01-23T00:00Z,168,208,low
2018-01-23T00:30Z,167,203,low
2018-01-23T01:00Z,169,200,low
2018-01-23T01:30Z,172,202,low
2018-01-23T02:00Z,166,194,low
2018-01-23T02:30Z,162,187,low
2018-01-23T03:00Z,167,182,low
2018-01-23T03:30Z,166,178,low
2018-01-23T04:00Z,158,171,low
2018-01-23T04:30Z,152,163,low
2018-01-23T05:00Z,154,157,low
2018-01-23T05:30Z,164,155,low
2018-01-23T06:00Z,164,158,low
2018-01-23T06:30Z,168,169,low
2018-01-23T07:00Z,174,193,low
2018-01-23T07:30Z,186,214,moderate
2018-01-23T08:00Z,195,233,moderate
2018-01-23T08:30Z,199,237,moderate
2018-01-23T09:00Z,196,233,moderate
2018-01-23T09:30Z,199,231,moderate
2018-01-23T10:00Z,199,232,moderate
2018-01-23T10:30Z,200,232,moderate
2018-01-23T11:00Z,201,230,moderate
2018-01-23T11:30Z,199,228,moderate
2018-01-23T12:00Z,197,226,moderate
2018-01-23T12:30Z,195,224,moderate
2018-01-23T13:00Z,193,222,moderate
2018-01-23T13:30Z,189,220,moderate
2018-01-23T14:00Z,187,219,moderate
2018-01-23T14:30Z,192,216,moderate
2018-01-23T15:00Z,195,213,moderate
2018-01-23T15:30Z,202,212,moderate
2018-01-23T16:00Z,211,219,moderate
2018-01-23T16:30Z,219,228,moderate
2018-01-23T17:00Z,229,238,moderate
2018-01-23T17:30Z,229,249,moderate
2018-01-23T18:00Z,232,261,moderate
2018-01-23T18:30Z,235,263,moderate
2018-01-23T19:00Z,231,263,moderate
2018-01-23T19:30Z,225,255,moderate
2018-01-23T20:00Z,209,246,moderate
2018-01-23T20:30Z,204,236,moderate
2018-01-23T21:00Z,196,227,moderate
2018-01-23T21:30Z,185,216,moderate
2018-01-23T22:00Z,173,201,low
2018-01-23T22:30Z,161,192,low
2018-01-23T23:00Z,141,174,low
2018-01-23T23:30Z,134,158,low
2018-01-24T00:00Z,124,141,low
2018-01-24T00:30Z,125,136,low
2018-01-24T01:00Z,133,142,low
2018-01-24T01:30Z,135,147,low
2018-01-24T02:00Z,133,138,low
2018-01-24T02:30Z,137,134,low
2018-01-24T03:00Z,142,132,low
2018-01-24T03:30Z,136,131,low
2018-01-24T04:00Z,131,125,low
2018-01-24T04:30Z,132,120,low
2018-01-24T05:00Z,136,124,low
2018-01-24T05:30Z,137,137,low
2018-01-24T06:00Z,136,145,low
2018-01-24T06:30Z,149,160,low
2018-01-24T07:00Z,166,159,low
2018-01-24T07:30Z,187,176,moderate
2018-01-24T08:00Z,202,197,moderate
2018-01-24T08:30Z,208,201,moderate
2018-01-24T09:00Z,203,202,moderate
2018-01-24T09:30Z,209,202,moderate
2018-01-24T10:00Z,211,208,moderate
2018-01-24T10:30Z,208,207,moderate
2018-01-24T11:00Z,208,223,moderate
2018-01-24T11:30Z,208,227,moderate
2018-01-24T12:00Z,209,217,moderate
2018-01-24T12:30Z,208,226,moderate
2018-01-24T13:00Z,206,217,moderate
2018-01-24T13:30Z,205,204,moderate
2018-01-24T14:00Z,204,196,moderate
2018-01-24T14:30Z,209,192,moderate
2018-01-24T15:00Z,215,197,moderate
2018-01-24T15:30Z,223,198,moderate
2018-01-24T16:00Z,234,204,moderate
2018-01-24T16:30Z,248,209,moderate
2018-01-24T17:00Z,262,221,moderate
2018-01-24T17:30Z,271,226,moderate
2018-01-24T18:00Z,271,241,moderate
2018-01-24T18:30Z,272,245,moderate
2018-01-24T19:00Z,270,242,moderate
2018-01-24T19:30Z,258,235,moderate
2018-01-24T20:00Z,254,229,moderate
2018-01-24T20:30Z,247,222,moderate
2018-01-24T21:00Z,228,215,moderate
2018-01-24T21:30Z,218,204,moderate
2018-01-24T22:00Z,203,193,moderate
2018-01-24T22:30Z,184,178,moderate
2018-01-24T23:00Z,164,161,low
2018-01-24T23:30Z,157,148,low
2018-01-25T00:00Z,148,134,low
2018-01-25T00:30Z,144,129,low
2018-01-25T01:00Z,144,134,low
2018-01-25T01:30Z,152,147,low
2018-01-25T02:00Z,151,146,low
2018-01-25T02:30Z,154,144,low
2018-01-25T03:00Z,153,145,low
2018-01-25T03:30Z,156,147,low
2018-01-25T04:00Z,156,144,low
2018-01-25T04:30Z,157,141,low
2018-01-25T05:00Z,163,142,low
2018-01-25T05:30Z,166,152,low
2018-01-25T06:00Z,173,158,low
2018-01-25T06:30Z,194,174,moderate
2018-01-25T07:00Z,220,201,moderate
2018-01-25T07:30Z,243,223,moderate
2018-01-25T08:00Z,257,243,moderate
2018-01-25T08:30Z,263,253,moderate
2018-01-25T09:00Z,260,255,moderate
2018-01-25T09:30Z,257,254,moderate
2018-01-25T10:00Z,255,257,moderate
2018-01-25T10:30Z,249,254,moderate
2018-01-25T11:00Z,244,243,moderate
2018-01-25T11:30Z,239,241,moderate
2018-01-25T12:00Z,241,245,moderate
2018-01-25T12:30Z,240,258,moderate
2018-01-25T13:00Z,248,267,moderate
2018-01-25T13:30Z,256,269,moderate
2018-01-25T14:00Z,268,279,moderate
2018-01-25T14:30Z,284,283,high
2018-01-25T15:00Z,299,290,high
2018-01-25T15:30Z,306,296,high
2018-01-25T16:00Z,316,301,high
2018-01-25T16:30Z,330,318,high
2018-01-25T17:00Z,346,324,high
2018-01-25T17:30Z,351,337,high
2018-01-25T18:00Z,354,348,high
2018-01-25T18:30Z,352,353,high
2018-01-25T19:00Z,350,355,high
2018-01-25T19:30Z,352,349,high
2018-01-25T20:00Z,347,344,high
2018-01-25T20:30Z,345,335,high
2018-01-25T21:00Z,328,324,high
2018-01-25T21:30Z,317,312,high
2018-01-25T22:00Z,306,298,high
2018-01-25T22:30Z,303,285,high
2018-01-25T23:00Z,287,272,high
2018-01-25T23:30Z,283,262,high
2018-01-26T00:00Z,287,256,high
2018-01-26T00:30Z,292,264,high
2018-01-26T01:00Z,296,263,high
2018-01-26T01:30Z,295,259,high
2018-01-26T02:00Z,298,260,high
2018-01-26T02:30Z,294,259,high
2018-01-26T03:00Z,294,259,high
2018-01-26T03:30Z,300,259,high
2018-01-26T04:00Z,304,259,high
2018-01-26T04:30Z,306,259,high
2018-01-26T05:00Z,316,260,high
2018-01-26T05:30Z,327,271,high
2018-01-26T06:00Z,336,272,high
2018-01-26T06:30Z,343,278,high
2018-01-26T07:00Z,354,300,high
2018-01-26T07:30Z,370,318,high
2018-01-26T08:00Z,383,329,very high
2018-01-26T08:30Z,394,328,very high
2018-01-26T09:00Z,402,323,very high
2018-01-26T09:30Z,395,322,very high
2018-01-26T10:00Z,395,328,very high
2018-01-26T10:30Z,394,338,very high
2018-01-26T11:00Z,381,250,very high
2018-01-26T11:30Z,372,250,high
2018-01-26T12:00Z,364,316,high
2018-01-26T12:30Z,361,341,high
2018-01-26T13:00Z,360,341,high
2018-01-26T13:30Z,355,342,high
2018-01-26T14:00Z,358,339,high
2018-01-26T14:30Z,359,328,high
2018-01-26T15:00Z,363,329,high
2018-01-26T15:30Z,376,330,high
2018-01-26T16:00Z,383,338,very high
2018-01-26T16:30Z,387,348,very high
2018-01-26T17:00Z,384,357,very high
2018-01-26T17:30Z,385,357,very high
2018-01-26T18:00Z,388,352,very high
2018-01-26T18:30Z,389,351,very high
2018-01-26T19:00Z,391,351,very high
2018-01-26T19:30Z,379,357,high
2018-01-26T20:00Z,354,347,high
2018-01-26T20:30Z,343,342,high
2018-01-26T21:00Z,327,329,high
2018-01-26T21:30Z,305,318,high
2018-01-26T22:00Z,280,303,high
2018-01-26T22:30Z,263,282,moderate
2018-01-26T23:00Z,248,262,moderate
2018-01-26T23:30Z,236,251,moderate
2018-01-27T00:00Z,225,244,moderate
2018-01-27T00:30Z,218,240,moderate
2018-01-27T01:00Z,216,235,moderate
2018-01-27T01:30Z,215,232,moderate
2018-01-27T02:00Z,212,227,moderate
