SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
16-JAN-2018,42,40722,39978,41416,40672,35414,2502,5779,0,12916,0,5,11,1996,1000,-89,73,1971,999,-87,79
16-JAN-2018,43,38692,37846,39332,38480,33587,2494,5779,0,12916,0,5,7,1996,999,-35,191,1971,999,-27,196
16-JAN-2018,44,36357,35493,36962,36104,31422,2486,5779,0,12916,0,5,11,1996,999,137,296,1971,999,143,294
16-JAN-2018,45,34220,33374,34826,33983,29377,2493,5779,0,12916,0,6,5,1996,999,200,316,1971,1000,200,319
16-JAN-2018,46,31966,31111,32578,31724,27264,2500,5779,0,12916,0,12,11,1995,984,189,429,1971,984,189,430
16-JAN-2018,47,29620,28695,30399,29489,25109,2561,5779,0,12916,0,179,194,1996,1004,201,468,1971,1006,200,465
16-JAN-2018,48,28315,27488,29425,28600,23937,2621,5779,0,12916,0,510,513,1996,987,201,469,1971,987,200,465
17-JAN-2018,1,27970,27185,28867,28084,23672,2587,5779,0,12916,0,297,299,1759,860,201,469,1727,855,200,465
17-JAN-2018,2,28408,27626,29548,28785,24168,2552,5779,0,12916,0,540,559,1748,836,201,469,1728,840,200,465
17-JAN-2018,3,28169,27341,29904,29093,23927,2560,5779,0,12916,0,1135,1152,1749,868,201,468,1728,869,200,465
17-JAN-2018,4,27511,26658,29282,28433,23363,2567,5779,0,12916,0,1171,1175,1749,820,201,468,1728,822,200,465
17-JAN-2018,5,27058,26219,29180,28361,22980,2592,5779,0,12916,0,1522,1542,1750,852,201,468,1728,855,200,465
17-JAN-2018,6,26858,26042,29033,28224,22796,2617,5779,0,12916,0,1575,1582,1750,853,201,468,1728,854,200,465
17-JAN-2018,7,26457,25695,28714,28079,22348,2659,5779,0,12916,0,1657,1996,1750,854,201,468,1728,855,200,465
17-JAN-2018,8,25847,25033,28124,27440,21867,2700,5779,0,12916,0,1677,2142,1750,853,201,469,1728,855,200,465
17-JAN-2018,9,25558,24743,27835,27145,21715,2765,5779,0,12916,0,1677,2392,1750,853,201,469,1728,854,200,465
17-JAN-2018,10,25532,24775,27809,27177,21786,2830,5779,0,12916,0,1677,2453,1746,853,201,469,1728,855,200,465
17-JAN-2018,11,26316,25614,28513,27991,22515,2919,5779,0,12916,0,1597,2364,1895,923,201,468,1873,927,200,465
17-JAN-2018,12,27581,26942,29427,28774,23667,3007,5779,0,12916,0,1246,2006,1895,926,201,469,1873,926,200,465
17-JAN-2018,13,30966,30383,32308,31742,26797,3017,5779,0,12916,0,742,1208,1994,903,196,468,1971,905,195,465
17-JAN-2018,14,34553,33920,35174,34545,30146,3027,5779,0,12916,0,21,267,1996,890,195,453,1971,889,193,447
17-JAN-2018,15,38561,37992,39167,38596,33774,3044,5779,0,12916,0,6,2,1996,850,172,326,1971,852,171,317
17-JAN-2018,16,40614,39917,41220,40528,35552,3060,5779,0,12916,0,6,7,1997,829,164,191,1971,830,160,185
17-JAN-2018,17,41084,40414,41697,41033,35946,3046,5779,50,12916,0,13,19,1996,891,97,166,1971,897,96,165
17-JAN-2018,18,41121,40343,41734,40963,36054,3032,5779,433,12916,0,13,17,1996,880,97,65,1970,879,96,59
17-JAN-2018,19,41406,40666,42097,41367,36266,3042,5779,1180,12916,0,9,11,1996,852,140,-82,1971,852,142,-90
17-JAN-2018,20,41065,40251,41897,41091,35851,3052,5779,1950,12916,0,9,15,1996,832,94,-223,1971,835,88,-226
17-JAN-2018,21,40349,39522,41215,40389,34994,3061,5779,2920,12916,0,7,9,1996,861,-68,-191,1971,861,-72,-186
17-JAN-2018,22,39844,39015,40735,39915,34480,3069,5779,3470,12916,0,9,13,1996,840,-88,-194,1971,843,-88,-198
17-JAN-2018,23,39347,38511,40354,39520,33960,3128,5779,4060,12916,0,6,9,1996,812,-131,-270,1971,813,-130,-269
17-JAN-2018,24,39148,38364,40177,39395,33756,3186,5779,4240,12916,0,5,9,1996,831,-132,-292,1971,833,-130,-292
17-JAN-2018,25,39192,38420,40267,39457,33840,3201,5779,4070,12916,0,6,8,1996,816,-134,-335,1971,818,-135,-333
17-JAN-2018,26,39181,38335,40278,39431,33814,3216,5779,3710,12916,0,7,7,1996,828,-171,-319,1971,831,-171,-317
17-JAN-2018,27,39460,38668,40630,39834,34060,3170,5779,3450,12916,0,5,6,1996,945,-203,-362,1971,949,-200,-360
17-JAN-2018,28,39694,38817,40802,39924,34281,3123,5779,3060,12916,0,5,9,1997,928,-124,-379,1971,927,-120,-377
17-JAN-2018,29,39983,39199,41146,40361,34604,3033,5779,2310,12916,0,4,4,1996,935,-149,-410,1971,937,-149,-408
17-JAN-2018,30,40224,39533,41422,40728,34883,2942,5779,1700,12916,0,5,8,1996,938,-229,-364,1971,940,-234,-355
17-JAN-2018,31,40755,40141,41999,41391,35363,2833,5779,914,12916,0,5,6,1996,905,-368,-271,1971,907,-372,-270
17-JAN-2018,32,41923,41552,43274,42903,36491,2723,5779,348,12916,0,5,4,1996,880,-437,-309,1971,878,-436,-311
17-JAN-2018,33,42864,42286,44319,43741,37253,2592,5779,29,12916,0,4,7,1996,899,-454,-397,1971,906,-453,-397
17-JAN-2018,34,45664,45032,47184,46549,39719,2461,5779,0,12916,0,10,9,1997,910,-456,-454,1971,911,-454,-453
17-JAN-2018,35,46922,46213,48453,47738,40822,2394,5779,0,12916,0,12,12,1996,1010,-456,-463,1971,1018,-454,-461
17-JAN-2018,36,47133,46393,48663,47917,41005,2327,5779,0,12916,0,10,10,1996,1002,-456,-464,1971,1003,-454,-461
17-JAN-2018,37,46684,45940,48213,47465,40600,2241,5779,0,12916,0,10,13,1996,1011,-456,-463,1971,1013,-454,-461
17-JAN-2018,38,46007,45276,47536,46802,39945,2155,5779,0,12916,0,10,15,1996,1019,-456,-463,1971,1019,-454,-461
17-JAN-2018,39,45513,44793,46998,46269,39529,2084,5779,0,12916,0,9,12,1996,1012,-415,-461,1971,1013,-410,-457
17-JAN-2018,40,44271,43465,45560,44740,38404,2013,5779,0,12916,0,9,9,1996,998,-318,-362,1971,1001,-311,-352
17-JAN-2018,41,43237,42377,44262,43395,37345,1946,5779,0,12916,0,7,11,1996,1003,-207,-211,1970,1002,-203,-203
17-JAN-2018,42,41419,40590,42234,41394,35609,1878,5779,0,12916,0,7,8,1996,985,-149,-59,1971,992,-144,-54
17-JAN-2018,43,39744,38930,40428,39610,34045,1801,5779,0,12916,0,4,2,1996,1022,-80,68,1971,1022,-76,75
17-JAN-2018,44,37602,36774,38207,37385,32079,1724,5779,0,12916,0,5,11,1996,986,21,182,1971,986,23,188
17-JAN-2018,45,35452,34508,36062,35125,30034,1707,5779,0,12916,0,10,14,1996,1004,94,333,1971,1005,99,337
17-JAN-2018,46,33321,32584,33938,33205,28311,1690,5779,0,12916,0,17,20,1996,993,172,456,1971,994,173,456
17-JAN-2018,47,31021,30264,32385,31672,26319,1643,5779,0,12916,0,764,817,1899,954,193,468,1873,952,194,465
17-JAN-2018,48,29577,28914,31335,30673,25008,1595,5779,0,12916,0,1158,1155,1896,950,196,468,1874,952,195,465
18-JAN-2018,1,29028,28384,30687,30141,24534,1640,5779,0,12916,0,1059,1066,1896,950,196,468,1874,952,195,465
18-JAN-2018,2,29205,28573,30905,30326,24750,1684,5779,0,12916,0,1100,1105,1896,951,196,468,1874,951,195,465
18-JAN-2018,3,28901,28248,30651,29998,24482,1785,5779,0,12916,0,1150,1150,1896,950,196,468,1874,952,195,465
18-JAN-2018,4,28379,27698,30193,29521,24051,1885,5779,0,12916,0,1214,1222,1897,950,196,468,1874,951,195,465
18-JAN-2018,5,27896,27261,29777,29143,23663,2021,5779,0,12916,0,1281,1282,1897,951,196,468,1874,952,195,465
18-JAN-2018,6,27738,27093,29621,28979,23502,2156,5779,0,12916,0,1283,1286,1897,951,196,468,1873,952,195,465
18-JAN-2018,7,27311,26602,29196,28705,23075,2222,5779,0,12916,0,1285,1438,1897,950,196,468,1874,952,195,465
18-JAN-2018,8,26609,25955,28562,28068,22464,2287,5779,0,12916,0,1353,1585,1897,951,196,468,1874,952,195,465
18-JAN-2018,9,26159,25596,28342,28177,22168,2284,5779,0,12916,0,1583,1986,1897,950,196,468,1874,952,195,465
18-JAN-2018,10,26332,25832,28519,28405,22337,2280,5779,0,12916,0,1587,1964,1897,950,196,468,1874,951,195,465
18-JAN-2018,11,27582,27124,29396,29657,23582,2261,5779,0,12916,0,1214,1525,1897,950,196,468,1873,951,195,465
18-JAN-2018,12,28748,28337,30369,30257,24602,2241,5779,0,12916,260,1021,1120,1895,954,195,468,1874,959,195,465
18-JAN-2018,13,31499,31252,32577,32614,27242,2113,5779,0,12916,455,478,454,1995,994,203,468,1972,997,202,465
18-JAN-2018,14,34698,34422,35321,35041,30196,1984,5779,0,12916,291,23,17,1996,985,197,416,1971,988,194,408
18-JAN-2018,15,38628,38302,39238,38930,33797,1945,5779,0,12916,236,10,12,1997,769,71,268,1971,757,64,260
18-JAN-2018,16,40599,40131,41276,40816,35601,1906,5779,1,12916,259,14,14,1997,704,-63,117,1971,703,-66,110
18-JAN-2018,17,41348,40860,42040,41560,36274,1941,5779,47,12916,78,14,21,1996,933,-70,-8,1971,942,-65,-14
18-JAN-2018,18,41540,40970,42307,41749,36532,1976,5779,424,12916,3,9,17,1996,933,-63,-95,1971,933,-63,-98
18-JAN-2018,19,41680,41184,42527,42039,36637,1950,5779,1040,12916,3,9,15,1996,987,-93,-145,1971,993,-92,-147
18-JAN-2018,20,41706,41134,42635,42074,36618,1924,5779,1710,12916,3,9,12,1996,970,-136,-184,1971,968,-140,-186
18-JAN-2018,21,40963,40381,42116,41544,35803,1921,5779,2720,12916,3,9,13,1996,984,-229,-315,1971,987,-231,-319
18-JAN-2018,22,40594,40068,41850,41322,35389,1917,5779,3260,12916,3,8,11,1996,979,-293,-355,1971,981,-292,-352
18-JAN-2018,23,40451,39950,41703,41198,35251,1972,5779,3490,12916,1,7,10,1996,999,-272,-373,1971,1000,-270,-369
18-JAN-2018,24,40483,39974,41765,41255,35295,2026,5779,3470,12916,0,8,11,1996,999,-296,-378,1971,1000,-295,-376
18-JAN-2018,25,40854,40341,42094,41576,35640,2021,5779,3140,12916,0,4,4,1996,999,-267,-369,1971,1000,-264,-367
18-JAN-2018,26,40859,40328,42097,41565,35572,2015,5779,2390,12916,0,6,9,1996,999,-290,-342,1971,1000,-290,-338
18-JAN-2018,27,41046,40483,42251,41840,35776,2007,5779,2340,12916,0,5,162,1996,999,-291,-309,1971,1000,-291,-304
18-JAN-2018,28,41165,40595,42284,41859,35936,1998,5779,1930,12916,0,5,160,1996,999,-277,-237,1971,1000,-275,-229
18-JAN-2018,29,41361,40834,42401,42022,36195,1957,5779,1560,12916,0,5,155,1997,999,-346,-89,1971,1000,-348,-85
18-JAN-2018,30,41484,40970,42504,42138,36358,1915,5779,1480,12916,3,9,164,1996,1009,-348,-63,1971,1012,-344,-62
18-JAN-2018,31,41800,41402,42844,42600,36625,1889,5779,827,12916,4,8,164,1996,1024,-326,-110,1971,1026,-324,-113
18-JAN-2018,32,42748,42365,43882,43656,37571,1862,5779,312,12916,0,6,163,1996,1019,-392,-136,1971,1023,-396,-139
18-JAN-2018,33,43712,43280,45043,44609,38425,1828,5779,49,12916,196,14,44,1996,1000,-441,-276,1971,1002,-438,-280
18-JAN-2018,34,45452,45037,46867,46446,39931,1793,5779,1,12916,286,18,21,1996,1004,-411,-386,1971,1007,-409,-386
18-JAN-2018,35,46589,46061,48088,47560,40899,1796,5779,0,12916,309,13,11,1996,1009,-447,-439,1971,1011,-448,-439
18-JAN-2018,36,46528,45977,48050,47492,40880,1799,5779,0,12916,309,12,11,1996,978,-456,-454,1971,980,-455,-452
18-JAN-2018,37,46244,45718,47768,47234,40672,1807,5779,0,12916,270,13,13,1996,976,-456,-455,1971,978,-454,-452
18-JAN-2018,38,45754,45195,47277,46714,40248,1815,5779,0,12916,255,13,16,1996,996,-456,-454,1971,994,-455,-452
18-JAN-2018,39,45338,44807,46858,46323,39967,1829,5779,0,12916,40,10,12,1996,970,-455,-455,1971,978,-453,-452
18-JAN-2018,40,44364,43808,45850,45287,39089,1842,5779,0,12916,0,9,10,1996,998,-427,-450,1971,999,-422,-447
18-JAN-2018,41,42963,42357,44356,43746,37751,1856,5779,0,12916,0,9,11,1996,975,-366,-418,1971,978,-364,-414
18-JAN-2018,42,41427,40778,42741,42074,36433,1869,5779,0,12916,0,8,7,1996,965,-374,-332,1971,962,-369,-323
18-JAN-2018,43,39277,38615,40305,39628,34503,1868,5779,0,12916,0,9,13,1996,1001,-239,-180,1971,1005,-230,-174
18-JAN-2018,44,36787,36092,37564,36865,32272,1867,5779,0,12916,0,11,20,1995,1010,-136,-30,1971,1011,-131,-25
18-JAN-2018,45,34538,33834,35157,34612,30175,1879,5779,0,12916,0,19,179,1995,983,8,16,1971,986,17,19
18-JAN-2018,46,32663,31924,33295,32696,28385,1891,5779,0,12916,0,32,196,1995,991,120,102,1971,992,122,109
18-JAN-2018,47,30647,29882,32068,31500,26566,1849,5779,0,12916,0,821,1022,1995,999,192,254,1971,999,195,259
18-JAN-2018,48,29311,28590,31368,30803,25354,1806,5779,0,12916,0,1457,1613,1995,999,209,378,1971,999,208,381
19-JAN-2018,1,29021,28373,31068,30576,25190,1826,5779,0,12916,0,1447,1603,1995,1000,209,487,1965,999,208,485
19-JAN-2018,2,29507,28887,31403,31081,25683,1846,5779,0,12916,0,1296,1461,1996,999,209,504,1971,999,208,498
19-JAN-2018,3,29270,28639,31443,30970,25515,1868,5779,0,12916,0,1573,1731,1996,999,209,504,1971,999,208,498
19-JAN-2018,4,28617,27937,30786,30375,24955,1890,5779,0,12916,0,1569,1838,1996,999,209,504,1971,999,208,498
19-JAN-2018,5,28151,27462,30308,29939,24597,1884,5779,0,12916,0,1557,1877,1996,1000,209,504,1971,999,208,498
19-JAN-2018,6,27986,27330,30144,29884,24412,1878,5779,0,12916,0,1558,1954,1996,999,209,504,1971,999,208,498
19-JAN-2018,7,27605,26889,29817,29495,23966,1864,5779,0,12916,0,1612,2006,1996,999,209,504,1971,999,208,498
19-JAN-2018,8,27200,26547,29405,29145,23584,1849,5779,0,12916,0,1605,1998,1996,999,209,504,1971,999,208,498
19-JAN-2018,9,26858,26232,29059,28826,23325,1868,5779,0,12916,0,1601,1994,1996,1000,209,504,1971,999,208,498
19-JAN-2018,10,26880,26227,29064,28802,23348,1887,5779,0,12916,0,1584,1975,1996,999,209,504,1971,999,208,498
19-JAN-2018,11,27686,27075,29728,29518,24060,1902,5779,0,12916,0,1442,1828,1996,1000,209,504,1971,999,208,498
19-JAN-2018,12,28903,28391,30633,30462,25137,1916,5779,0,12916,0,1130,1462,1996,999,209,504,1971,1000,208,498
19-JAN-2018,13,32145,31789,33584,33143,28168,1897,5779,0,12916,0,839,847,1996,999,215,504,1971,999,215,498
19-JAN-2018,14,35468,35122,36160,35736,31250,1878,5779,0,12916,0,92,74,1996,999,221,490,1971,999,219,482
19-JAN-2018,15,39412,39126,40018,39741,34877,1880,5779,0,12916,0,6,10,1996,994,180,425,1971,997,179,419
19-JAN-2018,16,41579,41206,42184,41820,36825,1882,5779,1,12916,0,5,8,1996,1004,175,316,1971,989,171,307
19-JAN-2018,17,42151,41642,42759,42252,37259,1885,5779,85,12916,136,8,6,1996,516,106,220,1971,510,105,215
19-JAN-2018,18,42073,41610,42681,42222,37199,1888,5779,594,12916,184,8,9,1996,500,99,169,1971,499,98,167
19-JAN-2018,19,42040,41537,42652,42154,37084,1906,5779,1340,12916,311,12,14,1996,480,107,108,1971,462,106,106
19-JAN-2018,20,41493,40942,42103,41559,36469,1924,5779,2090,12916,312,10,13,1996,6,92,46,1971,-1,91,51
19-JAN-2018,21,41294,40745,41903,41359,36289,1980,5779,3470,12916,70,9,13,1996,820,75,95,1971,864,74,98
19-JAN-2018,22,40791,40249,41399,40862,35776,2036,5779,3610,12916,0,8,13,1996,999,70,132,1971,999,68,132
19-JAN-2018,23,40145,39571,40752,40180,35083,2095,5779,3840,12916,0,7,10,1996,999,28,167,1971,999,29,169
19-JAN-2018,24,39738,39154,40344,39761,34572,2153,5779,4020,12916,0,6,3,1996,990,33,153,1971,991,33,152
19-JAN-2018,25,39694,39110,40326,39746,34495,2173,5779,4120,12916,0,5,8,1996,1011,-27,162,1971,1014,-28,159
19-JAN-2018,26,39577,39045,40198,39665,34387,2193,5779,4060,12916,0,5,7,1996,1023,-16,109,1971,1025,-12,107
19-JAN-2018,27,39777,39193,40381,39797,34558,2168,5779,3640,12916,0,4,3,1996,1012,67,61,1971,1015,69,62
19-JAN-2018,28,39798,39223,40403,39830,34654,2142,5779,3130,12916,0,5,7,1996,1008,103,93,1971,1010,104,98
19-JAN-2018,29,40083,39557,40687,40162,35041,2100,5779,2610,12916,0,4,4,1996,1004,97,133,1971,1005,98,130
19-JAN-2018,30,39974,39481,40581,40098,35017,2057,5779,1850,12916,0,5,9,1996,1006,126,-2,1971,1010,123,-7
19-JAN-2018,31,40367,39916,41053,40606,35394,1999,5779,1020,12916,0,5,8,1996,1029,53,-81,1971,1033,52,-83
19-JAN-2018,32,41616,41126,42317,41836,36499,1941,5779,474,12916,0,6,10,1996,998,21,-95,1971,995,20,-100
19-JAN-2018,33,42504,41923,43323,42750,37211,1891,5779,66,12916,0,9,12,1996,988,-50,-160,1971,990,-53,-163
19-JAN-2018,34,44705,44223,45774,45296,39153,1841,5779,0,12916,71,10,4,1996,1011,-184,-275,1971,1018,-190,-279
19-JAN-2018,35,46043,45450,47403,46822,40352,1835,5779,0,12916,314,13,16,1996,1012,-322,-425,1971,1013,-326,-429
19-JAN-2018,36,46033,45396,47557,46919,40394,1828,5779,0,12916,314,13,16,1996,1006,-381,-530,1971,1009,-379,-526
19-JAN-2018,37,45477,44800,47003,46323,39879,1836,5779,0,12916,240,10,12,1996,1002,-381,-535,1971,1001,-379,-528
19-JAN-2018,38,44793,44134,46336,45672,39304,1843,5779,0,12916,1,11,17,1996,985,-397,-535,1971,984,-396,-528
19-JAN-2018,39,44241,43585,45746,45078,38882,1858,5779,0,12916,0,9,7,1996,998,-449,-447,1971,1002,-449,-438
19-JAN-2018,40,42949,42183,44319,43545,37765,1872,5779,0,12916,0,6,12,1996,996,-453,-311,1971,999,-450,-304
19-JAN-2018,41,41677,40892,42928,42138,36464,1878,5779,0,12916,0,4,6,1996,1003,-415,-232,1971,1004,-412,-229
19-JAN-2018,42,40185,39425,41474,40713,35124,1884,5779,0,12916,0,5,6,1996,1025,-428,-256,1971,1027,-426,-256
19-JAN-2018,43,38488,37677,39677,38851,33597,1873,5779,0,12916,0,3,3,1996,1030,-397,-189,1971,1035,-393,-183
19-JAN-2018,44,36337,35593,37403,36659,31652,1862,5779,0,12916,0,7,9,1996,1028,-350,-109,1971,1029,-346,-109
19-JAN-2018,45,34571,33789,35516,34725,30084,1825,5779,0,12916,0,10,8,1996,1020,-300,-35,1971,1021,-295,-34
19-JAN-2018,46,32829,32059,33663,32885,28549,1787,5779,0,12916,0,19,23,1996,997,-186,-29,1971,997,-178,-29
19-JAN-2018,47,30850,30198,32138,31520,26754,1734,5779,0,12916,0,597,633,1996,1000,-24,-67,1971,1000,-15,-74
19-JAN-2018,48,29710,29038,31563,30901,25721,1680,5779,0,12916,0,1145,1156,1996,1010,126,-108,1971,1010,129,-107
20-JAN-2018,1,29492,28851,31607,30986,25549,1634,5779,0,12916,0,1398,1404,1996,1029,130,-117,1971,1033,129,-116
20-JAN-2018,2,29950,29327,31740,31218,26041,1587,5779,0,12916,0,1171,1164,1996,1041,175,-19,1971,1043,179,-13
20-JAN-2018,3,29694,29011,31529,31021,25781,1512,5779,0,12916,0,1235,1253,1996,1027,214,129,1971,1027,213,136
20-JAN-2018,4,28961,28266,30920,30419,25112,1436,5779,0,12916,0,1359,1516,1996,996,213,213,1971,998,212,211
20-JAN-2018,5,28531,27854,30580,30299,24716,1368,5779,0,12916,0,1449,1845,1996,999,120,269,1971,999,115,271
20-JAN-2018,6,28248,27653,30211,30109,24421,1299,5779,0,12916,0,1363,1764,1996,999,114,339,1971,999,116,341
20-JAN-2018,7,27814,27184,29727,29635,23922,1195,5779,0,12916,0,1313,1705,1996,999,120,382,1971,999,119,378
20-JAN-2018,8,27222,26629,29241,29111,23239,1091,5779,0,12916,0,1419,1805,1996,998,111,383,1971,999,107,378
20-JAN-2018,9,26872,26372,28848,28934,22884,1018,5779,0,12916,0,1376,1765,1996,999,52,383,1971,999,52,379
20-JAN-2018,10,26807,26388,28958,28949,22817,945,5779,0,12916,0,1551,1957,1996,999,52,421,1971,999,52,420
20-JAN-2018,11,27174,26765,29318,29306,23138,887,5779,0,12916,0,1544,1921,1996,999,120,422,1971,999,127,417
20-JAN-2018,12,27746,27315,29451,29548,23618,829,5779,0,12916,0,1105,1482,1996,999,202,401,1971,999,201,397
20-JAN-2018,13,29163,28843,30332,30274,24887,773,5779,0,12916,0,569,767,1996,999,235,462,1971,999,237,463
20-JAN-2018,14,30377,30040,31254,30910,26010,716,5779,0,12916,0,277,270,1996,999,243,504,1971,999,242,497
20-JAN-2018,15,32340,32043,32952,32649,27833,685,5779,0,12916,0,12,6,1996,642,230,448,1971,624,226,440
20-JAN-2018,16,33823,33430,34427,34033,29722,654,5779,0,12916,0,4,2,1997,610,145,366,1971,624,140,364
20-JAN-2018,17,35743,35472,36348,36081,32162,620,5779,3,12916,0,5,8,1997,989,30,297,1971,993,27,288
20-JAN-2018,18,37604,37367,38209,37976,33886,585,5779,46,12916,0,5,7,1996,1010,25,145,1971,1014,25,138
20-JAN-2018,19,39148,38815,39846,39529,35208,568,5779,183,12916,0,9,9,1996,982,-84,-5,1971,981,-92,-11
20-JAN-2018,20,39929,39620,40733,40424,35899,550,5779,317,12916,0,9,9,1996,955,-177,-18,1971,956,-177,-13
20-JAN-2018,21,40603,40292,41403,41097,36451,552,5779,480,12916,0,11,14,1996,980,-171,-18,1971,982,-165,-24
20-JAN-2018,22,40936,40597,41678,41341,36756,553,5779,646,12916,0,12,16,1996,972,-15,-115,1971,973,-7,-119
20-JAN-2018,23,41145,40826,41989,41679,36969,559,5779,845,12916,0,16,14,1996,984,-53,-175,1971,987,-60,-178
20-JAN-2018,24,41250,40927,42217,41892,37056,565,5779,784,12916,0,8,7,1996,997,-143,-216,1971,1000,-142,-215
20-JAN-2018,25,41241,40898,42100,41752,37069,593,5779,808,12916,0,10,12,1996,962,-73,-176,1971,964,-64,-179
20-JAN-2018,26,40967,40576,41827,41437,36843,620,5779,864,12916,0,9,12,1996,972,-16,-235,1971,975,-16,-234
20-JAN-2018,27,40609,40246,41418,41052,36559,666,5779,877,12916,0,9,7,1996,1005,-18,-182,1971,1008,-17,-181
20-JAN-2018,28,40358,39958,41139,40740,36373,711,5779,932,12916,0,5,4,1996,976,5,-176,1971,980,5,-178
20-JAN-2018,29,39999,39642,40840,40486,36086,749,5779,885,12916,0,5,8,1996,1006,-99,-137,1971,1005,-100,-137
20-JAN-2018,30,39802,39342,40689,40378,35912,787,5779,705,12916,0,6,156,1996,989,-128,-153,1971,990,-127,-153
20-JAN-2018,31,39737,39326,40650,40398,35827,799,5779,469,12916,0,5,164,1996,974,-151,-157,1971,975,-152,-157
20-JAN-2018,32,40042,39566,41029,40713,36169,810,5779,198,12916,0,6,164,1996,961,-188,-193,1971,965,-190,-194
20-JAN-2018,33,40814,40422,41969,41740,36845,831,5779,23,12916,0,8,169,1996,964,-297,-250,1971,967,-302,-252
20-JAN-2018,34,42788,42508,44143,43853,38563,852,5779,0,12916,0,14,26,1996,996,-428,-313,1971,999,-431,-311
20-JAN-2018,35,44522,44147,45967,45593,40079,868,5779,0,12916,0,7,4,1997,1005,-456,-382,1971,1009,-455,-386
20-JAN-2018,36,44875,44420,46452,45990,40388,883,5779,0,12916,0,10,11,1996,992,-452,-515,1971,993,-449,-513
20-JAN-2018,37,44653,44174,46240,45748,40242,886,5779,0,12916,0,12,9,1996,990,-441,-534,1971,991,-440,-528
20-JAN-2018,38,43547,42995,45146,44588,39201,888,5779,0,12916,0,10,14,1996,993,-454,-535,1971,996,-454,-529
20-JAN-2018,39,42274,41737,43874,43329,38026,863,5779,0,12916,0,9,11,1996,1001,-456,-535,1971,1006,-455,-529
20-JAN-2018,40,41033,40474,42625,42068,36913,837,5779,0,12916,0,9,12,1996,1013,-456,-527,1971,1014,-455,-525
20-JAN-2018,41,39955,39329,41499,40869,35884,811,5779,0,12916,0,8,13,1996,995,-412,-524,1971,996,-408,-520
20-JAN-2018,42,38434,37843,39801,39197,34480,785,5779,0,12916,0,5,11,1996,993,-340,-422,1971,997,-333,-412
20-JAN-2018,43,37148,36592,38344,37781,33347,764,5779,0,12916,0,4,4,1996,1033,-296,-296,1971,1034,-293,-290
20-JAN-2018,44,35820,35263,36902,36336,32100,742,5779,0,12916,0,5,5,1996,1000,-265,-212,1971,999,-262,-205
20-JAN-2018,45,34158,33563,35021,34414,30527,713,5779,0,12916,0,7,13,1996,1002,-195,-61,1971,1007,-187,-55
20-JAN-2018,46,33001,32472,33647,33115,29403,684,5779,0,12916,0,11,15,1996,1015,-35,86,1971,1019,-25,94
20-JAN-2018,47,31466,30924,32269,31740,28012,673,5779,0,12916,0,203,212,1996,997,137,239,1971,995,143,244
20-JAN-2018,48,30417,29923,31324,30836,27016,662,5779,0,12916,0,307,313,1996,991,226,390,1971,993,227,393
21-JAN-2018,1,30146,29653,31747,31340,26816,631,5779,0,12916,0,1001,1045,1996,1033,235,499,1971,1037,234,495
21-JAN-2018,2,30519,30042,31979,31496,27271,599,5779,0,12916,0,860,835,1996,1033,235,478,1971,1034,234,474
